Country Name,Country Code,Year,BX.KLT.DINV.WD.GD.ZS,FP.CPI.TOTL,NE.CON.TOTL.KD.ZG,NE.EXP.GNFS.KD.ZG,NE.GDI.TOTL.KD.ZG,NE.IMP.GNFS.KD.ZG,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GNS.ICTR.ZS,SL.UEM.TOTL.ZS,Cluster
Turkey,TUR,2010,1.1710918071575438,100.0,8.971488270322794,1.7215152122509068,7.863071481811372,19.36516603574773,776967266305.5303,8.427104322761906,21.79763972518725,11.879,0
Turkey,TUR,2011,1.9292183826801084,106.471879671151,10.102521249897125,12.921054533071,7.863071481811372,14.97768738703347,838785289694.35,11.200110583350352,23.027270943637006,9.789,0
Turkey,TUR,2012,1.560832222740356,115.938901345291,3.775961318600835,14.497754127167925,7.863071481811372,0.6185775666291988,880555885492.2687,4.788492711080082,23.3804266569148,9.21,0
Turkey,TUR,2013,1.4160589330967623,124.626307922272,7.62678886104591,4.932653540797546,7.863071481811372,10.92074377042998,957799120008.3204,8.48581699653026,23.91173624116124,9.713,0
Turkey,TUR,2014,1.4204397055920837,135.661434977578,3.1271589265978434,7.077929124555652,7.863071481811372,0.2993148899508071,938934609296.9656,4.939715161365797,24.89994875378786,9.901,0
Turkey,TUR,2015,2.2287044088242864,146.067825112108,5.0541740544279605,3.238798440318021,7.863071481811372,0.6624008296577415,864313810469.0094,6.084486904436631,25.214418163276004,10.304,0
Turkey,TUR,2016,1.5908097414379068,157.424794469357,4.801350110809622,-1.741888790266671,7.863071481811372,2.995930838994809,869682881593.0414,3.323084208457459,24.9819093330236,10.899,1
Turkey,TUR,2017,1.3026949828890544,174.96870328849,5.7572637847876535,12.409291441556364,7.863071481811372,10.63507618597916,858988492853.742,7.501997489174911,26.056865090415137,10.919,0
Turkey,TUR,2018,1.5982598614365864,203.545403587444,1.6172682782645325,9.090606720844946,7.863071481811372,-6.1723289971151445,778972199727.8585,3.013179908465077,27.987933722414805,10.956,1
Turkey,TUR,2019,1.2492675044293289,234.437126307922,1.9654643068302848,5.278520453481917,7.863071481811372,-5.011971152445298,761005946788.2214,0.8185259362082604,26.391308430639604,13.73,1
Turkey,TUR,2020,1.0654713054275984,263.223561285501,3.02123849029212,-14.623752637499038,7.863071481811372,6.774326834283954,720338498174.7438,1.85983969001542,27.07328863362839,13.148,1
Turkey,TUR,2021,1.572819428836977,314.806147234679,12.982903229434626,25.056324750432907,7.863071481811372,1.6526174803409075,819865253669.6614,11.439384744642098,30.62239427646261,11.969,0
Turkey,TUR,2022,1.5065287462322914,542.438807922272,16.303208888961066,9.93207204453337,7.863071481811372,8.567890749048956,907118435952.688,5.533469265963788,30.02974711026864,10.432,0
Turkey,TUR,2023,0.9604499202208372,834.593142750374,11.55935987867626,-2.729348651461564,7.863071481811372,11.719745060681715,1108022373259.511,4.516866507984901,26.02099262985365,9.412,0
